9.910340e+001,0.000000e+000
1.000676e+002,2.686850e+001
1.010319e+002,2.606192e+001
1.019961e+002,2.492105e+001
1.029603e+002,2.367850e+001
1.039246e+002,2.232761e+001
1.048888e+002,2.100577e+001
1.058530e+002,1.986490e+001
1.068173e+002,1.880072e+001
1.077815e+002,1.781424e+001
1.087457e+002,1.705948e+001
1.097100e+002,1.660791e+001
1.106742e+002,1.623343e+001
1.116384e+002,1.596634e+001
1.126027e+002,1.582721e+001
1.135669e+002,1.567896e+001
1.145311e+002,1.534103e+001
1.154954e+002,1.456851e+001
1.164596e+002,1.404681e+001
1.174238e+002,1.404764e+001
1.183881e+002,1.416248e+001
1.193523e+002,1.403366e+001
1.203165e+002,1.345468e+001
1.212808e+002,1.245248e+001
1.222450e+002,1.165714e+001
1.232092e+002,1.157169e+001
1.241735e+002,1.128101e+001
1.251377e+002,1.043671e+001
1.261019e+002,8.935699e+000
1.270662e+002,7.425385e+000
1.280304e+002,6.693298e+000
1.289946e+002,6.836090e+000
1.299589e+002,7.225555e+000
1.309231e+002,7.546204e+000
1.318873e+002,7.849548e+000
1.328516e+002,8.073120e+000
1.338158e+002,8.298615e+000
1.347800e+002,8.466858e+000
1.357443e+002,8.367554e+000
1.367085e+002,7.793701e+000
1.376727e+002,6.567413e+000
1.386370e+002,5.313690e+000
1.396012e+002,3.900604e+000
1.405654e+002,2.701569e+000
1.415297e+002,2.038086e+000
1.424939e+002,2.077362e+000
1.434581e+002,2.636993e+000
1.444224e+002,3.110352e+000
1.453866e+002,3.513611e+000
1.463508e+002,3.787842e+000
1.473151e+002,3.908875e+000
1.482793e+002,3.794586e+000
1.492435e+002,3.554077e+000
1.502078e+002,3.231201e+000
1.511720e+002,2.805878e+000
1.521362e+002,2.391510e+000
1.531005e+002,2.131592e+000
1.540647e+002,2.075104e+000
1.550289e+002,2.084930e+000
1.559932e+002,2.150665e+000
1.569574e+002,2.164246e+000
1.579216e+002,2.019592e+000
1.588859e+002,1.683228e+000
1.598501e+002,1.225891e+000
1.608143e+002,1.040314e+000
1.617786e+002,1.409393e+000
1.627428e+002,1.911163e+000
1.637070e+002,2.351318e+000
1.646713e+002,2.639099e+000
1.656355e+002,2.804413e+000
1.665997e+002,2.966003e+000
1.675640e+002,3.213196e+000
1.685282e+002,3.226257e+000
1.694924e+002,2.683289e+000
1.704567e+002,1.581909e+000
1.714209e+002,7.339172e-001
1.723851e+002,6.814270e-001
1.733494e+002,1.197296e+000
1.743136e+002,1.670197e+000
1.752778e+002,1.832458e+000
1.762421e+002,1.687103e+000
1.772063e+002,1.762939e+000
1.781705e+002,2.180878e+000
1.791348e+002,2.575348e+000
1.800990e+002,2.776215e+000
1.810632e+002,2.768890e+000
1.820275e+002,2.594971e+000
1.829917e+002,2.217499e+000
1.839559e+002,1.359528e+000
1.849202e+002,7.333984e-001
1.858844e+002,4.950562e-001
1.868486e+002,5.328369e-001
1.878129e+002,6.324463e-001
1.887771e+002,8.496094e-001
1.897413e+002,1.180634e+000
1.907056e+002,1.358368e+000
1.916698e+002,1.292816e+000
1.926340e+002,1.061401e+000
1.935983e+002,9.991760e-001
1.945625e+002,7.803650e-001
1.955267e+002,7.281494e-001
1.964910e+002,1.227722e+000
1.974552e+002,2.453186e+000
1.984194e+002,4.024414e+000
1.993837e+002,4.783051e+000
2.003479e+002,3.986694e+000
2.013121e+002,3.302856e+000
2.022764e+002,3.340118e+000
2.032406e+002,4.018799e+000
2.042048e+002,4.618866e+000
2.051691e+002,4.563202e+000
2.061333e+002,3.945953e+000
2.070975e+002,3.493225e+000
2.080618e+002,3.706390e+000
2.090260e+002,4.814545e+000
2.099902e+002,5.726074e+000
2.109545e+002,5.977875e+000
2.119187e+002,5.934753e+000
2.128829e+002,5.960266e+000
2.138472e+002,6.149200e+000
2.148114e+002,6.358185e+000
2.157757e+002,6.321747e+000
2.167399e+002,5.999756e+000
2.177041e+002,5.690582e+000
2.186684e+002,5.553833e+000
2.196326e+002,5.684784e+000
2.205968e+002,5.969788e+000
2.215611e+002,6.240936e+000
2.225253e+002,6.419495e+000
2.234895e+002,6.533661e+000
2.244538e+002,6.538086e+000
2.254180e+002,6.540710e+000
2.263822e+002,6.851776e+000
2.273465e+002,7.803314e+000
2.283107e+002,8.886597e+000
2.292749e+002,9.518799e+000
2.302392e+002,9.383728e+000
2.312034e+002,8.670349e+000
2.321676e+002,8.293060e+000
2.331319e+002,8.996582e+000
2.340961e+002,9.641357e+000
2.350603e+002,9.781921e+000
2.360246e+002,9.375763e+000
2.369888e+002,8.949371e+000
2.379530e+002,8.989014e+000
2.389173e+002,9.436310e+000
2.398815e+002,9.738861e+000
2.408457e+002,9.683807e+000
2.418100e+002,9.338470e+000
2.427742e+002,9.320648e+000
2.437384e+002,9.682709e+000
2.447027e+002,1.023331e+001
2.456669e+002,1.091818e+001
2.466311e+002,1.169400e+001
2.475954e+002,1.232483e+001
2.485596e+002,1.236768e+001
2.495238e+002,1.148431e+001
2.504881e+002,1.065936e+001
2.514523e+002,1.031073e+001
2.524165e+002,1.049356e+001
2.533808e+002,1.085770e+001
2.543450e+002,1.112601e+001
2.553092e+002,1.129782e+001
2.562735e+002,1.155936e+001
2.572377e+002,1.201700e+001
2.582019e+002,1.256024e+001
2.591662e+002,1.271597e+001
2.601304e+002,1.217587e+001
2.610946e+002,1.165140e+001
2.620589e+002,1.162457e+001
2.630231e+002,1.221686e+001
2.639873e+002,1.308200e+001
2.649516e+002,1.359912e+001
2.659158e+002,1.353760e+001
2.668800e+002,1.323755e+001
2.678443e+002,1.296860e+001
2.688085e+002,1.290170e+001
2.697727e+002,1.293207e+001
2.707370e+002,1.288654e+001
2.717012e+002,1.287741e+001
2.726654e+002,1.311884e+001
2.736297e+002,1.360748e+001
2.745939e+002,1.418024e+001
2.755581e+002,1.446179e+001
2.765224e+002,1.437918e+001
2.774866e+002,1.424759e+001
2.784508e+002,1.425699e+001
2.794151e+002,1.442838e+001
2.803793e+002,1.451828e+001
2.813435e+002,1.415051e+001
2.823078e+002,1.326465e+001
2.832720e+002,1.265445e+001
2.842362e+002,1.274411e+001
2.852005e+002,1.347498e+001
2.861647e+002,1.416595e+001
2.871289e+002,1.472351e+001
2.880932e+002,1.503473e+001
2.890574e+002,1.497247e+001
2.900216e+002,1.450491e+001
2.909859e+002,1.384766e+001
2.919501e+002,1.353967e+001
2.929143e+002,1.386246e+001
2.938786e+002,1.437329e+001
2.948428e+002,1.499930e+001
2.958070e+002,1.559698e+001
2.967713e+002,1.587247e+001
2.977355e+002,1.560257e+001
2.986997e+002,1.497092e+001
2.996640e+002,1.446585e+001
3.006282e+002,1.427853e+001
3.015924e+002,1.435565e+001
3.025567e+002,1.443637e+001
3.035209e+002,1.440247e+001
3.044851e+002,1.424588e+001
3.054494e+002,1.401688e+001
3.064136e+002,1.382352e+001
3.073778e+002,1.383142e+001
3.083421e+002,1.427347e+001
3.093063e+002,1.524631e+001
3.102705e+002,1.592847e+001
3.112348e+002,1.576413e+001
3.121990e+002,1.494983e+001
3.131632e+002,1.438129e+001
3.141275e+002,1.458054e+001
3.150917e+002,1.523633e+001
3.160559e+002,1.588483e+001
3.170202e+002,1.632993e+001
3.179844e+002,1.659467e+001
3.189486e+002,1.686765e+001
3.199129e+002,1.696530e+001
3.208771e+002,1.700867e+001
3.218413e+002,1.713434e+001
3.228056e+002,1.736212e+001
3.237698e+002,1.754102e+001
3.247340e+002,1.759924e+001
3.256983e+002,1.757690e+001
3.266625e+002,1.752081e+001
3.276267e+002,1.741837e+001
3.285910e+002,1.728467e+001
3.295552e+002,1.721585e+001
3.305194e+002,1.733929e+001
3.314837e+002,1.753448e+001
3.324479e+002,1.768021e+001
3.334121e+002,1.766229e+001
3.343764e+002,1.752112e+001
3.353406e+002,1.737787e+001
3.363048e+002,1.726108e+001
3.372691e+002,1.721924e+001
3.382333e+002,1.747705e+001
3.391975e+002,1.800378e+001
3.401618e+002,1.831964e+001
3.411260e+002,1.807605e+001
3.420902e+002,1.757779e+001
3.430545e+002,1.720804e+001
3.440187e+002,1.718610e+001
3.449829e+002,1.747809e+001
3.459472e+002,1.776556e+001
3.469114e+002,1.793817e+001
3.478756e+002,1.811316e+001
3.488399e+002,1.820129e+001
3.498041e+002,1.816675e+001
3.507683e+002,1.809409e+001
3.517326e+002,1.806854e+001
3.526968e+002,1.804453e+001
3.536610e+002,1.790787e+001
3.546253e+002,1.762573e+001
3.555895e+002,1.729681e+001
3.565537e+002,1.703207e+001
3.575180e+002,1.649643e+001
3.584822e+002,1.604388e+001
3.594464e+002,1.577402e+001
3.604107e+002,1.580472e+001
3.613749e+002,1.604782e+001
3.623391e+002,1.651199e+001
3.633034e+002,1.718515e+001
3.642676e+002,1.775397e+001
3.652318e+002,1.787445e+001
3.661961e+002,1.748178e+001
3.671603e+002,1.722372e+001
3.681245e+002,1.729361e+001
3.690888e+002,1.753583e+001
3.700530e+002,1.786493e+001
3.710172e+002,1.820386e+001
3.719815e+002,1.840573e+001
3.729457e+002,1.828973e+001
3.739099e+002,1.783917e+001
3.748742e+002,1.743198e+001
3.758384e+002,1.728693e+001
3.768026e+002,1.746320e+001
3.777669e+002,1.756860e+001
3.787311e+002,1.731055e+001
3.796953e+002,1.700079e+001
3.806596e+002,1.688699e+001
3.816238e+002,1.705359e+001
3.825880e+002,1.743195e+001
3.835523e+002,1.788480e+001
3.845165e+002,1.845734e+001
3.854807e+002,1.885107e+001
3.864450e+002,1.884436e+001
3.874092e+002,1.851401e+001
3.883734e+002,1.816235e+001
3.893377e+002,1.795255e+001
3.903019e+002,1.788919e+001
3.912661e+002,1.788824e+001
3.922304e+002,1.786783e+001
3.931946e+002,1.781125e+001
3.941588e+002,1.775064e+001
3.951231e+002,1.755087e+001
3.960873e+002,1.747910e+001
3.970515e+002,1.766537e+001
3.980158e+002,1.816196e+001
3.989800e+002,1.877231e+001
3.999442e+002,1.946744e+001
4.009085e+002,2.004013e+001
4.018727e+002,2.018289e+001
4.028369e+002,1.979730e+001
4.038012e+002,1.912289e+001
4.047654e+002,1.875766e+001
4.057296e+002,1.914484e+001
4.066939e+002,1.960300e+001
4.076581e+002,1.965149e+001
4.086223e+002,1.920285e+001
4.095866e+002,1.875241e+001
4.105508e+002,1.862366e+001
4.115150e+002,1.877475e+001
4.124793e+002,1.905750e+001
4.134435e+002,1.943655e+001
4.144077e+002,1.984900e+001
4.153720e+002,2.000320e+001
4.163362e+002,1.967776e+001
4.173004e+002,1.929056e+001
4.182647e+002,1.895920e+001
4.192289e+002,1.873016e+001
4.201931e+002,1.861780e+001
4.211574e+002,1.873453e+001
4.221216e+002,1.905695e+001
4.230858e+002,1.931787e+001
4.240501e+002,1.933621e+001
4.250143e+002,1.907947e+001
4.259785e+002,1.895679e+001
4.269428e+002,1.892346e+001
4.279070e+002,1.899493e+001
4.288712e+002,1.933868e+001
4.298355e+002,2.001010e+001
4.307997e+002,2.060559e+001
4.317639e+002,2.069165e+001
4.327282e+002,2.031476e+001
4.336924e+002,1.989316e+001
4.346566e+002,1.960159e+001
4.356209e+002,1.945728e+001
4.365851e+002,1.920294e+001
4.375493e+002,1.858902e+001
4.385136e+002,1.807312e+001
4.394778e+002,1.792596e+001
4.404420e+002,1.823517e+001
4.414063e+002,1.860925e+001
4.423705e+002,1.854520e+001
4.433347e+002,1.806897e+001
4.442990e+002,1.772891e+001
4.452632e+002,1.771347e+001
4.462274e+002,1.791974e+001
4.471917e+002,1.793222e+001
4.481559e+002,1.803912e+001
4.491201e+002,1.808603e+001
4.500844e+002,1.795703e+001
4.510486e+002,1.758148e+001
4.520128e+002,1.715479e+001
4.529771e+002,1.686563e+001
4.539413e+002,1.664404e+001
4.549055e+002,1.630365e+001
4.558698e+002,1.583154e+001
4.568340e+002,1.534644e+001
